Package Name,Class Name,NOF,NOM,NOM+NOF,God Class
com.hp.hpl.jena.shared,DeleteDeniedException,0,0,0,No
com.hp.hpl.jena.shared,DoesNotExistException,0,0,0,No
com.hp.hpl.jena.shared,InvalidPropertyURIException,0,0,0,No
com.hp.hpl.jena.shared,LockMutex,0,0,0,No
com.hp.hpl.jena.shared,LockNone,0,0,0,No
com.hp.hpl.jena.shared,NamespaceEndsWithNameCharException,0,0,0,No
com.hp.hpl.jena.shared,NoReaderForLangException,0,0,0,No
com.hp.hpl.jena.shared,NotFoundException,0,0,0,No
com.hp.hpl.jena.shared,NoWriterForLangException,0,0,0,No
com.hp.hpl.jena.shared,PropertyNotFoundException,0,0,0,No
com.hp.hpl.jena.shared,QueryStageException,0,0,0,No
com.hp.hpl.jena.shared,SyntaxError,0,0,0,No
com.hp.hpl.jena.shared,UnknownPropertyException,0,0,0,No
com.hp.hpl.jena.shared,WrappedException,0,0,0,No
com.hp.hpl.jena.shared,WrappedIOException,0,0,0,No
com.hp.hpl.jena.reasoner,Derivation,0,0,0,No
com.hp.hpl.jena.reasoner,Finder,0,0,0,No
com.hp.hpl.jena.reasoner,InfGraph,0,0,0,No
com.hp.hpl.jena.reasoner,Reasoner,0,0,0,No
com.hp.hpl.jena.reasoner,ReasonerFactory,0,0,0,No
com.hp.hpl.jena.mem.faster,FasterPatternStage,0,0,0,No
com.hp.hpl.jena.mem.faster,GraphMemFasterQueryHandler,0,0,0,No
com.hp.hpl.jena.mem.faster,ProcessedTriple,0,0,0,No
com.hp.hpl.jena.graph.compose,Difference,0,0,0,No
com.hp.hpl.jena.graph.compose,DisjointUnion,0,0,0,No
com.hp.hpl.jena.graph.compose,Intersection,0,0,0,No
com.hp.hpl.jena.graph.compose,Union,0,0,0,No
com.hp.hpl.jena.shared.uuid,LibUUID,0,0,0,No
com.hp.hpl.jena.shared.uuid,UUIDFactory,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys.impl,BaseRuleReasonerFactory,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys.impl,FRuleEngineI,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys.impl,LPAgendaEntry,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys.impl,LPInterpreterContext,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys.impl,LPInterpreterState,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys.impl,RETENode,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys.impl,RETESinkNode,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys.impl,RETESourceNode,0,0,0,No
com.hp.hpl.jena.util,CollectionFactory,0,0,0,No
com.hp.hpl.jena.util,IteratorCollection,0,0,0,No
com.hp.hpl.jena.util,Locator,0,0,0,No
com.hp.hpl.jena.xmloutput,RDFXMLWriterI,0,0,0,No
com.hp.hpl.jena.rdf.arp.impl,ANode,0,0,0,No
com.hp.hpl.jena.rdf.arp.impl,AResourceInternal,0,0,0,No
com.hp.hpl.jena.rdf.arp.impl,LexicalHandlerImpl,0,0,0,No
com.hp.hpl.jena.rdf.arp.impl,Names,0,0,0,No
com.hp.hpl.jena.rdf.arp.impl,Taint,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,DefaultModelAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,DocumentManagerAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,FileManagerAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,FileModelAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,InfModelAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,LocationMapperAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,MemoryModelAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,ModelSourceAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,NamedModelAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,PrefixMappingAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,RuleSetAssembler,0,0,0,No
com.hp.hpl.jena.assembler.assemblers,UnionModelAssembler,0,0,0,No
com.hp.hpl.jena.util.cache,Cache,0,0,0,No
com.hp.hpl.jena.util.cache,CacheControl,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,BackwardRuleInfGraphI,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,BindingEnvironment,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,Builtin,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,ClauseEntry,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,ForwardRuleInfGraphI,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,RuleContext,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,RulePreprocessHook,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,RuleReasoner,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,RuleReasonerFactory,0,0,0,No
com.hp.hpl.jena.reasoner.rulesys,SilentAddI,0,0,0,No
com.hp.hpl.jena.graph.impl,GraphWithPerform,0,0,0,No
com.hp.hpl.jena.graph.impl,LiteralLabel,0,0,0,No
com.hp.hpl.jena.graph.impl,ReifierFragmentHandler,0,0,0,No
com.hp.hpl.jena.graph.impl,ReifierFragmentsMap,0,0,0,No
com.hp.hpl.jena.graph.impl,ReifierTripleMap,0,0,0,No
com.hp.hpl.jena.graph.impl,SimpleReifierFragmentHandler,0,0,0,No
com.hp.hpl.jena.graph.impl,SimpleTransactionHandler,0,0,0,No
com.hp.hpl.jena.graph.impl,TransactionHandlerBase,0,0,0,No
com.hp.hpl.jena.graph.impl,TripleStore,0,0,0,No
com.hp.hpl.jena.assembler.exceptions,CannotHaveRulesException,0,0,0,No
com.hp.hpl.jena.assembler.exceptions,NoSpecificTypeException,0,0,0,No
com.hp.hpl.jena.assembler.exceptions,NotExpectedTypeException,0,0,0,No
com.hp.hpl.jena.assembler.exceptions,ReasonerClashException,0,0,0,No
com.hp.hpl.jena.assembler.exceptions,TransactionAbortedException,0,0,0,No
com.hp.hpl.jena.ontology,AllDifferent,0,0,0,No
com.hp.hpl.jena.ontology,AllValuesFromRestriction,0,0,0,No
com.hp.hpl.jena.ontology,AnnotationProperty,0,0,0,No
com.hp.hpl.jena.ontology,BooleanClassDescription,0,0,0,No
com.hp.hpl.jena.ontology,CardinalityQRestriction,0,0,0,No
com.hp.hpl.jena.ontology,CardinalityRestriction,0,0,0,No
com.hp.hpl.jena.ontology,ComplementClass,0,0,0,No
com.hp.hpl.jena.ontology,DataRange,0,0,0,No
com.hp.hpl.jena.ontology,DatatypeProperty,0,0,0,No
com.hp.hpl.jena.ontology,EnumeratedClass,0,0,0,No
com.hp.hpl.jena.ontology,FunctionalProperty,0,0,0,No
com.hp.hpl.jena.ontology,HasValueRestriction,0,0,0,No
com.hp.hpl.jena.ontology,Individual,0,0,0,No
com.hp.hpl.jena.ontology,IntersectionClass,0,0,0,No
com.hp.hpl.jena.ontology,InverseFunctionalProperty,0,0,0,No
com.hp.hpl.jena.ontology,MaxCardinalityQRestriction,0,0,0,No
com.hp.hpl.jena.ontology,MaxCardinalityRestriction,0,0,0,No
com.hp.hpl.jena.ontology,MinCardinalityQRestriction,0,0,0,No
com.hp.hpl.jena.ontology,MinCardinalityRestriction,0,0,0,No
com.hp.hpl.jena.ontology,ObjectProperty,0,0,0,No
com.hp.hpl.jena.ontology,OntClass,0,0,0,No
com.hp.hpl.jena.ontology,OntModel,0,0,0,No
com.hp.hpl.jena.ontology,Ontology,0,0,0,No
com.hp.hpl.jena.ontology,OntProperty,0,0,0,No
com.hp.hpl.jena.ontology,OntResource,0,0,0,No
com.hp.hpl.jena.ontology,Profile,0,0,0,No
com.hp.hpl.jena.ontology,QualifiedRestriction,0,0,0,No
com.hp.hpl.jena.ontology,Restriction,0,0,0,No
com.hp.hpl.jena.ontology,SomeValuesFromRestriction,0,0,0,No
com.hp.hpl.jena.ontology,SymmetricProperty,0,0,0,No
com.hp.hpl.jena.ontology,TransitiveProperty,0,0,0,No
com.hp.hpl.jena.ontology,UnionClass,0,0,0,No
com.hp.hpl.jena.db.impl,Driver_HSQLDB,0,0,0,No
com.hp.hpl.jena.db.impl,ICache,0,0,0,No
com.hp.hpl.jena.db.impl,IDBBlob,0,0,0,No
com.hp.hpl.jena.db.impl,IDBID,0,0,0,No
com.hp.hpl.jena.db.impl,IPSet,0,0,0,No
com.hp.hpl.jena.db.impl,ResultSetStringIterator,0,0,0,No
com.hp.hpl.jena.db.impl,SpecializedGraphBase,0,0,0,No
com.hp.hpl.jena.db.impl,SpecializedGraphReifier,0,0,0,No
